Event Time,Process Id,Process Name,Command Line,Creation Time,Account Name,Parent Process Id,Parent Process Name,Parent Command Line,Remote IP,Remote Port,Local IP,Local Port,Process Status,Process Integrity Level,Executable Path,SHA1,Read Count,Write Count
2025-01-26 21:09:48,2836,svchost.exe,C:\WINDOWS\system32\svchost.exe -k NetworkService -p,2025-01-26 19:20:13,NT AUTHORITY\NETWORK SERVICE,1328,services.exe,C:\WINDOWS\system32\services.exe,,,0.0.0.0,51987,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,6,0
2025-01-26 21:09:48,2836,svchost.exe,C:\WINDOWS\system32\svchost.exe -k NetworkService -p,2025-01-26 19:20:13,NT AUTHORITY\NETWORK SERVICE,1328,services.exe,C:\WINDOWS\system32\services.exe,,,::,64849,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,6,0
2025-01-26 21:09:48,2836,svchost.exe,C:\WINDOWS\system32\svchost.exe -k NetworkService -p,2025-01-26 19:20:13,NT AUTHORITY\NETWORK SERVICE,1328,services.exe,C:\WINDOWS\system32\services.exe,,,::,5353,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,6,0
2025-01-26 21:09:48,2836,svchost.exe,C:\WINDOWS\system32\svchost.exe -k NetworkService -p,2025-01-26 19:20:13,NT AUTHORITY\NETWORK SERVICE,1328,services.exe,C:\WINDOWS\system32\services.exe,,,::,51987,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,6,0
2025-01-26 21:09:48,2836,svchost.exe,C:\WINDOWS\system32\svchost.exe -k NetworkService -p,2025-01-26 19:20:13,NT AUTHORITY\NETWORK SERVICE,1328,services.exe,C:\WINDOWS\system32\services.exe,,,0.0.0.0,58925,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,6,0
2025-01-26 21:09:48,2836,svchost.exe,C:\WINDOWS\system32\svchost.exe -k NetworkService -p,2025-01-26 19:20:13,NT AUTHORITY\NETWORK SERVICE,1328,services.exe,C:\WINDOWS\system32\services.exe,,,::,58925,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,6,0
2025-01-26 21:09:48,2836,svchost.exe,C:\WINDOWS\system32\svchost.exe -k NetworkService -p,2025-01-26 19:20:13,NT AUTHORITY\NETWORK SERVICE,1328,services.exe,C:\WINDOWS\system32\services.exe,,,0.0.0.0,50587,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,6,0
2025-01-26 21:09:48,2836,svchost.exe,C:\WINDOWS\system32\svchost.exe -k NetworkService -p,2025-01-26 19:20:13,NT AUTHORITY\NETWORK SERVICE,1328,services.exe,C:\WINDOWS\system32\services.exe,,,::,50587,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,6,0
2025-01-26 21:09:48,3092,svchost.exe,C:\WINDOWS\System32\svchost.exe -k utcsvc -p,2025-01-26 19:20:14,NT AUTHORITY\SYSTEM,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,376,1270
2025-01-26 21:09:48,3132,MemCompression,,2025-01-26 19:20:13,NT AUTHORITY\SYSTEM,4,System,,,,,,running,Normal,MemCompression,,0,0
2025-01-26 21:09:48,3140,RtkAudUService64.exe,C:\Windows\System32\DriverStore\FileRepository\realtekservice.inf_amd64_01de91f5c3258938\RtkAudUService64.exe -background,2025-01-26 20:08:15,LAPTOP-6O3JCTLT\LENOVO,9480,explorer.exe,C:\WINDOWS\Explorer.EXE,,,,,running,Normal,C:\Windows\System32\DriverStore\FileRepository\realtekservice.inf_amd64_01de91f5c3258938\RtkAudUService64.exe,e2f5611777c0e7dcce14679e3b489ae0a3206de3,1,0
2025-01-26 21:09:48,3172,svchost.exe,C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s SENS,2025-01-26 19:20:13,NT AUTHORITY\SYSTEM,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,252,0
2025-01-26 21:09:48,3196,svchost.exe,C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s AudioEndpointBuilder,2025-01-26 19:20:13,NT AUTHORITY\SYSTEM,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,0,0
2025-01-26 21:09:48,3204,svchost.exe,C:\WINDOWS\system32\svchost.exe -k LocalService -p -s FontCache,2025-01-26 19:20:13,NT AUTHORITY\LOCAL SERVICE,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,0,0
2025-01-26 21:09:48,3244,svchost.exe,C:\WINDOWS\system32\svchost.exe -k LocalServiceNoNetwork -p,2025-01-26 19:20:14,NT AUTHORITY\LOCAL SERVICE,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,0,0
2025-01-26 21:09:48,3308,svchost.exe,C:\WINDOWS\System32\svchost.exe -k LocalServiceNetworkRestricted -p,2025-01-26 19:20:14,NT AUTHORITY\LOCAL SERVICE,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,0,0
2025-01-26 21:09:48,3336,svchost.exe,C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s TextInputManagementService,2025-01-26 19:20:14,NT AUTHORITY\SYSTEM,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,0,0
2025-01-26 21:09:48,3408,WmiApSrv.exe,C:\WINDOWS\system32\wbem\WmiApSrv.exe,2025-01-26 19:27:49,NT AUTHORITY\SYSTEM,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\wbem\WmiApSrv.exe,732ed745dded1d1c263dd7c36a0929752b699f9b,0,0
2025-01-26 21:09:48,3440,MpDefenderCoreService.exe,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24090.11-0\MpDefenderCoreService.exe,2025-01-26 19:31:21,NT AUTHORITY\SYSTEM,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24090.11-0\MpDefenderCoreService.exe,0e0e1cf89bda1320247d1e19da6c20f8c8ece49d,345,86
2025-01-26 21:09:48,3444,svchost.exe,C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -p -s Dhcp,2025-01-26 19:20:14,NT AUTHORITY\LOCAL SERVICE,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,0,0
2025-01-26 21:09:48,3448,svchost.exe,C:\WINDOWS\System32\svchost.exe -k LocalServiceNetworkRestricted -p,2025-01-26 19:20:14,NT AUTHORITY\LOCAL SERVICE,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,0,0
2025-01-26 21:09:48,3460,svchost.exe,C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -p,2025-01-26 19:20:14,NT AUTHORITY\LOCAL SERVICE,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,0,0
2025-01-26 21:09:48,3516,svchost.exe,C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s TrkWks,2025-01-26 19:20:14,NT AUTHORITY\SYSTEM,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,45,0
2025-01-26 21:09:48,3632,svchost.exe,C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -p -s WinHttpAutoProxySvc,2025-01-26 19:20:14,NT AUTHORITY\LOCAL SERVICE,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,0,0
2025-01-26 21:09:48,3680,firefox.exe,C:\Program Files\Mozilla Firefox\firefox.exe -contentproc -isForBrowser -prefsHandle 6184 -prefsLen 36849 -prefMapHandle 4316 -prefMapSize 268392 -jsInitHandle 6436 -jsInitLen 254356 -parentBuildID 20250120135430 -ipcHandle 6456 -initialChannelId {d414ba05-29b3-46ed-a493-b6dc669b00dd} -parentPid 13760 -crashReporter \\.\pipe\gecko-crash-server-pipe.13760 -win32kLockedDown -appDir C:\Program Files\Mozilla Firefox\browser - 7 tab,2025-01-26 20:09:02,LAPTOP-6O3JCTLT\LENOVO,13760,firefox.exe,C:\Program Files\Mozilla Firefox\firefox.exe,,,,,running,Normal,C:\Program Files\Mozilla Firefox\firefox.exe,89a70725fef65460f87c43f4c2f46eaade26c3eb,228622,286867
2025-01-26 21:09:48,3708,svchost.exe,C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p,2025-01-26 19:20:14,NT AUTHORITY\SYSTEM,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,391,1
2025-01-26 21:09:48,3732,svchost.exe,C:\WINDOWS\System32\svchost.exe -k netsvcs -p -s ShellHWDetection,2025-01-26 19:20:14,NT AUTHORITY\SYSTEM,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,0,0
2025-01-26 21:09:48,3780,spoolsv.exe,C:\WINDOWS\System32\spoolsv.exe,2025-01-26 19:20:14,NT AUTHORITY\SYSTEM,1328,services.exe,C:\WINDOWS\system32\services.exe,,,0.0.0.0,49668,running,Normal,C:\Windows\System32\spoolsv.exe,ffc096773b33390f0bd4ff44d02f49ea27d3626c,150,614
2025-01-26 21:09:48,3780,spoolsv.exe,C:\WINDOWS\System32\spoolsv.exe,2025-01-26 19:20:14,NT AUTHORITY\SYSTEM,1328,services.exe,C:\WINDOWS\system32\services.exe,,,::,49668,running,Normal,C:\Windows\System32\spoolsv.exe,ffc096773b33390f0bd4ff44d02f49ea27d3626c,150,614
2025-01-26 21:09:48,3804,svchost.exe,C:\WINDOWS\system32\svchost.exe -k LocalServiceNoNetworkFirewall -p,2025-01-26 19:20:14,NT AUTHORITY\LOCAL SERVICE,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,1,3
2025-01-26 21:09:48,3832,svchost.exe,C:\WINDOWS\system32\svchost.exe -k imgsvc,2025-01-26 19:20:14,NT AUTHORITY\LOCAL SERVICE,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,0,0
2025-01-26 21:09:48,3848,svchost.exe,C:\WINDOWS\System32\svchost.exe -k NetworkService -p -s LanmanWorkstation,2025-01-26 19:20:14,NT AUTHORITY\NETWORK SERVICE,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,733,497
2025-01-26 21:09:48,3936,audiodg.exe,C:\WINDOWS\system32\AUDIODG.EXE 0x0000000000000518,2025-01-26 21:02:02,NT AUTHORITY\LOCAL SERVICE,3308,svchost.exe,C:\WINDOWS\System32\svchost.exe -k LocalServiceNetworkRestricted -p,,,,,running,Normal,C:\Windows\System32\audiodg.exe,77925c16fa6921c18a9b0760083a09b2ca47623a,1,0
2025-01-26 21:09:48,4048,svchost.exe,C:\WINDOWS\System32\svchost.exe -k NetworkService -p,2025-01-26 19:22:15,NT AUTHORITY\NETWORK SERVICE,1328,services.exe,C:\WINDOWS\system32\services.exe,,,0.0.0.0,7680,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,14,5872
2025-01-26 21:09:48,4048,svchost.exe,C:\WINDOWS\System32\svchost.exe -k NetworkService -p,2025-01-26 19:22:15,NT AUTHORITY\NETWORK SERVICE,1328,services.exe,C:\WINDOWS\system32\services.exe,,,::,7680,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,14,5872
2025-01-26 21:09:48,4068,svchost.exe,C:\WINDOWS\system32\svchost.exe -k LocalService -p -s DispBrokerDesktopSvc,2025-01-26 19:20:14,NT AUTHORITY\LOCAL SERVICE,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,0,0
2025-01-26 21:09:48,4080,svchost.exe,C:\WINDOWS\System32\svchost.exe -k LocalServiceNoNetwork -p -s DPS,2025-01-26 19:20:14,NT AUTHORITY\LOCAL SERVICE,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,1673,2511
2025-01-26 21:09:48,4084,svchost.exe,C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s IKEEXT,2025-01-26 19:20:14,NT AUTHORITY\SYSTEM,1328,services.exe,C:\WINDOWS\system32\services.exe,,,::,4500,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,0,0
2025-01-26 21:09:48,4084,svchost.exe,C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s IKEEXT,2025-01-26 19:20:14,NT AUTHORITY\SYSTEM,1328,services.exe,C:\WINDOWS\system32\services.exe,,,0.0.0.0,4500,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,0,0
2025-01-26 21:09:48,4084,svchost.exe,C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s IKEEXT,2025-01-26 19:20:14,NT AUTHORITY\SYSTEM,1328,services.exe,C:\WINDOWS\system32\services.exe,,,0.0.0.0,500,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,0,0
2025-01-26 21:09:48,4084,svchost.exe,C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s IKEEXT,2025-01-26 19:20:14,NT AUTHORITY\SYSTEM,1328,services.exe,C:\WINDOWS\system32\services.exe,,,::,500,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,0,0
2025-01-26 21:09:48,4100,LenovoUtilityService.exe,C:\WINDOWS\System32\DriverStore\FileRepository\lenovofnandfunctionkeys.inf_amd64_835bd694f1ef7154\LenovoUtilityService.exe,2025-01-26 19:20:14,NT AUTHORITY\SYSTEM,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\DriverStore\FileRepository\lenovofnandfunctionkeys.inf_amd64_835bd694f1ef7154\LenovoUtilityService.exe,62674a9c5f0e8b459e5d83685c5b220735ef828a,89,2
2025-01-26 21:09:48,4108,DAX3API.exe,C:\WINDOWS\System32\DriverStore\FileRepository\dax3_swc_aposvc.inf_amd64_d388d21ef0de789d\DAX3API.exe,2025-01-26 19:20:14,NT AUTHORITY\SYSTEM,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\DriverStore\FileRepository\dax3_swc_aposvc.inf_amd64_d388d21ef0de789d\DAX3API.exe,c75e64f25142ddc90005f44e97bca8432822b979,102,6
2025-01-26 21:09:48,4116,LNBITSSvc.exe,C:\WINDOWS\System32\LNBITSSvc.exe,2025-01-26 19:20:14,NT AUTHORITY\SYSTEM,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\LNBITSSvc.exe,dd2fb5b9873d80862cb7be6a52aaf8aa5c4befd0,2,0
2025-01-26 21:09:48,4128,VoiceAssistantService.exe,C:\Program Files\Lenovo\LVA Pro Service\VoiceAssistantService.exe,2025-01-26 19:20:14,NT AUTHORITY\SYSTEM,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Program Files\Lenovo\LVA Pro Service\VoiceAssistantService.exe,407ef666248ebf0424f7649a7d5543334c220099,33,2
2025-01-26 21:09:48,4140,svchost.exe,C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s Winmgmt,2025-01-26 19:20:14,NT AUTHORITY\SYSTEM,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,2591,76
2025-01-26 21:09:48,4148,svchost.exe,C:\WINDOWS\System32\svchost.exe -k NetSvcs -p -s iphlpsvc,2025-01-26 19:20:14,NT AUTHORITY\SYSTEM,1328,services.exe,C:\WINDOWS\system32\services.exe,,,127.0.0.1,49664,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,1,1
2025-01-26 21:09:48,4160,RtkBtManServ.exe,C:\WINDOWS\RtkBtManServ.exe,2025-01-26 19:20:14,NT AUTHORITY\SYSTEM,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\RtkBtManServ.exe,7b6adcea82792c28c2fba72b8e940035bcd9f914,0,68
2025-01-26 21:09:48,4168,svchost.exe,C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s WpnService,2025-01-26 19:20:14,NT AUTHORITY\SYSTEM,1328,services.exe,C:\WINDOWS\system32\services.exe,2603:1040:a06:6::1,443,2401:4900:67a0:7c58:b10b:7c1c:6692:bcfa,51095,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,1283,35
2025-01-26 21:09:48,4168,svchost.exe,C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s WpnService,2025-01-26 19:20:14,NT AUTHORITY\SYSTEM,1328,services.exe,C:\WINDOWS\system32\services.exe,2603:1040:a06:6::1,443,2401:4900:67a0:7c58:b10b:7c1c:6692:bcfa,51211,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,1283,35
2025-01-26 21:09:48,4176,UDClientService.exe,C:\WINDOWS\System32\drivers\Lenovo\udc\Service\UDClientService.exe,2025-01-26 19:20:14,NT AUTHORITY\SYSTEM,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\drivers\Lenovo\udc\Service\UDClientService.exe,9b1b7de3f38d56f3ba1c76f489f2a938a3b84766,554,510
2025-01-26 21:09:48,4184,ElevocControlService.exe,C:\WINDOWS\system32\ElevocInstallDriver\ElevocControlService.exe,2025-01-26 19:20:14,NT AUTHORITY\SYSTEM,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\ElevocInstallDriver\ElevocControlService.exe,f8acf333c3d419b69052ea4fe564a7f5d7acae68,2,0
2025-01-26 21:09:48,4192,PEFService.exe,C:\Program Files\Common Files\McAfee\PEF\CORE\PEFService.exe,2025-01-26 19:20:14,NT AUTHORITY\SYSTEM,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Program Files\Common Files\McAfee\PEF\CORE\PEFService.exe,a657a5f38b6fa59da3e9bc608957884a46921658,314,0
2025-01-26 21:09:48,4200,RtkAudUService64.exe,C:\WINDOWS\System32\DriverStore\FileRepository\realtekservice.inf_amd64_01de91f5c3258938\RtkAudUService64.exe,2025-01-26 19:20:14,NT AUTHORITY\SYSTEM,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\DriverStore\FileRepository\realtekservice.inf_amd64_01de91f5c3258938\RtkAudUService64.exe,e2f5611777c0e7dcce14679e3b489ae0a3206de3,0,317
2025-01-26 21:09:48,4224,mfemms.exe,C:\Program Files\Common Files\McAfee\SystemCore\mfemms.exe,2025-01-26 19:20:14,NT AUTHORITY\SYSTEM,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Program Files\Common Files\McAfee\SystemCore\mfemms.exe,aefa4c54be5552d108769985af42475b6af23ce1,1420,1884
2025-01-26 21:09:48,4232,ModuleCoreService.exe,C:\Program Files\Common Files\McAfee\ModuleCore\ModuleCoreService.exe,2025-01-26 19:20:14,NT AUTHORITY\SYSTEM,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Program Files\Common Files\McAfee\ModuleCore\ModuleCoreService.exe,61d3cf88b5cee7c025ac00b128b568e6154515da,5008,3113
2025-01-26 21:09:48,4340,firefox.exe,C:\Program Files\Mozilla Firefox\firefox.exe -contentproc -isForBrowser -prefsHandle 5940 -prefsLen 36849 -prefMapHandle 6168 -prefMapSize 268392 -jsInitHandle 6160 -jsInitLen 254356 -parentBuildID 20250120135430 -ipcHandle 6708 -initialChannelId {dae8c4d1-4e01-474a-a71d-3fc8d5bf82ca} -parentPid 13760 -crashReporter \\.\pipe\gecko-crash-server-pipe.13760 -win32kLockedDown -appDir C:\Program Files\Mozilla Firefox\browser - 8 tab,2025-01-26 20:09:02,LAPTOP-6O3JCTLT\LENOVO,13760,firefox.exe,C:\Program Files\Mozilla Firefox\firefox.exe,,,,,running,Normal,C:\Program Files\Mozilla Firefox\firefox.exe,89a70725fef65460f87c43f4c2f46eaade26c3eb,22779,30184
2025-01-26 21:09:48,4356,FnHotkeyCapsLKNumLK.exe,C:\Windows\System32\DriverStore\FileRepository\lenovofnandfunctionkeys.inf_amd64_835bd694f1ef7154\FnHotkeyCapsLKNumLK.exe,2025-01-26 20:07:58,LAPTOP-6O3JCTLT\LENOVO,4100,LenovoUtilityService.exe,C:\WINDOWS\System32\DriverStore\FileRepository\lenovofnandfunctionkeys.inf_amd64_835bd694f1ef7154\LenovoUtilityService.exe,,,,,running,Normal,C:\Windows\System32\DriverStore\FileRepository\lenovofnandfunctionkeys.inf_amd64_835bd694f1ef7154\FnHotkeyCapsLKNumLK.exe,a8f52171fc1d92b51da204d141dff5a018eb5e0a,1,0
2025-01-26 21:09:48,4580,taskhostw.exe,taskhostw.exe {222A245B-E637-4AE9-A93F-A59CA119A75E},2025-01-26 20:07:58,LAPTOP-6O3JCTLT\LENOVO,2612,svchost.exe,C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s Schedule,,,,,running,Normal,C:\Windows\System32\taskhostw.exe,e88efd65b405e1821c6e427500d78b57fe9ef20b,47,407
2025-01-26 21:09:48,4640,svchost.exe,C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s LanmanServer,2025-01-26 19:20:14,NT AUTHORITY\SYSTEM,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,2090,1398
2025-01-26 21:09:48,4792,svchost.exe,C:\WINDOWS\System32\svchost.exe -k netsvcs -p,2025-01-26 19:29:03,NT AUTHORITY\SYSTEM,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,66,123
2025-01-26 21:09:48,4800,svchost.exe,C:\WINDOWS\system32\svchost.exe -k NetworkServiceNetworkRestricted -p -s PolicyAgent,2025-01-26 19:20:51,NT AUTHORITY\NETWORK SERVICE,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,1,0
2025-01-26 21:09:48,5172,AutoModeDetect.exe,C:\WINDOWS\system32\AutoModeDetect.exe,2025-01-26 20:07:58,LAPTOP-6O3JCTLT\LENOVO,4116,LNBITSSvc.exe,C:\WINDOWS\System32\LNBITSSvc.exe,,,,,running,Normal,C:\Windows\System32\AutoModeDetect.exe,6d081f3143ec08e4e8dc70ee7967dd9fde9efc14,0,0
2025-01-26 21:09:48,5216,MMSSHOST.exe,C:\Program Files\Common Files\McAfee\MMSSHost\MMSSHOST.EXE MMSCOM mcbootdelaystartsvc,2025-01-26 19:20:14,NT AUTHORITY\SYSTEM,4224,mfemms.exe,C:\Program Files\Common Files\McAfee\SystemCore\mfemms.exe,,,0.0.0.0,6646,running,Normal,C:\Program Files\Common Files\McAfee\MMSSHost\MMSSHOST.exe,bb8d0b8a99b33926b8d6c1b72b193a0060b856b4,71208,3889
2025-01-26 21:09:48,5216,MMSSHOST.exe,C:\Program Files\Common Files\McAfee\MMSSHost\MMSSHOST.EXE MMSCOM mcbootdelaystartsvc,2025-01-26 19:20:14,NT AUTHORITY\SYSTEM,4224,mfemms.exe,C:\Program Files\Common Files\McAfee\SystemCore\mfemms.exe,,,0.0.0.0,6646,running,Normal,C:\Program Files\Common Files\McAfee\MMSSHost\MMSSHOST.exe,bb8d0b8a99b33926b8d6c1b72b193a0060b856b4,71208,3889
2025-01-26 21:09:48,5276,mfevtps.exe,C:\Windows\system32\mfevtps.exe -mms,2025-01-26 19:20:14,NT AUTHORITY\SYSTEM,4224,mfemms.exe,C:\Program Files\Common Files\McAfee\SystemCore\mfemms.exe,,,,,running,Normal,C:\Windows\System32\mfevtps.exe,8cc661f100925e5fbc0d77a5ba62cecb1b3e5b8a,1050,101
2025-01-26 21:09:48,5288,OneDrive.exe,C:\Users\LENOVO\AppData\Local\Microsoft\OneDrive\OneDrive.exe /background,2025-01-26 20:08:28,LAPTOP-6O3JCTLT\LENOVO,9480,explorer.exe,C:\WINDOWS\Explorer.EXE,,,,,running,Normal,C:\Users\LENOVO\AppData\Local\Microsoft\OneDrive\OneDrive.exe,bdfc46d71c7722b6d53605bac6f1bc41400770ed,319,3041
